VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
JN1AZ0CP8B,King,Seattle,WA,98177.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,32.0,255702940,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0
JN1AZ0CP8B,King,Kent,WA,98032.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,33.0,206544922,POINT (-122.2612577 47.3821912),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029205.0
1G1RD6E42B,Spokane,Spokane,WA,99208.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,7.0,221103564,POINT (-117.4268937 47.7323627),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010506.0
JN1AZ0CP9B,King,Seattle,WA,98117.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,36.0,104008236,POINT (-122.377938 47.690166),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003100.0
1G1RD6E48B,King,Seattle,WA,98116.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,34.0,236863476,POINT (-122.395519 47.572137),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009701.0
JN1AZ0CP1B,Spokane,Spokane,WA,99218.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,6.0,205283312,POINT (-117.415751 47.759305),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010902.0
JN1AZ0CP7B,Thurston,Olympia,WA,98513.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,2.0,179858738,POINT (-122.7654699 46.9970624),PUGET SOUND ENERGY INC,53067011624.0
JN1AZ0CP3B,King,Woodinville,WA,98077.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,45.0,333392062,POINT (-122.071404 47.749164),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032311.0
1G1RC6E49B,Spokane,Cheney,WA,99004.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,6.0,156494075,POINT (-117.5836098 47.4951312),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100.0
JN1AZ0CP1B,Stevens,Colville,WA,99114.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,7.0,224165630,POINT (-117.885418 48.541035),AVISTA CORP,53065950200.0
JN1AZ0CP6B,King,Shoreline,WA,98177.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,32.0,289184570,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020100.0
JN1AZ0CP2B,King,Seattle,WA,98106.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,34.0,342936289,POINT (-122.3570816 47.5337116),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011401.0
JN1AZ0CP8B,King,Seattle,WA,98104.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,43.0,105315220,POINT (-122.3276518 47.6018349),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008500.0
JN1AZ0CP0B,Snohomish,Arlington,WA,98223.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,39.0,240037731,POINT (-122.11597 48.194109),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053505.0
JN1AZ0CP6B,Snohomish,Snohomish,WA,98290.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,44.0,309088244,POINT (-122.0483457 47.9435765),PUGET SOUND ENERGY INC,53061052301.0
JN1AZ0CP0B,King,Kirkland,WA,98034.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,45.0,184492885,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0
JN1AZ0CP4B,Pierce,Puyallup,WA,98374.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,25.0,178646016,POINT (-122.2697305 47.1355186),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053071207.0
JN1AZ0CP0B,Clark,Vancouver,WA,98682.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,17.0,256338862,POINT (-122.5286031 45.6686601),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041334.0
JN1AZ0CP3B,King,Kenmore,WA,98028.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,164106050,POINT (-122.2478069 47.75817),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021600.0
JN1AZ0CP4B,Thurston,Olympia,WA,98513.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,2.0,159009539,POINT (-122.7654699 46.9970624),PUGET SOUND ENERGY INC,53067012331.0
JN1AZ0CP8B,Clallam,Port Angeles,WA,98363.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,24.0,149269312,POINT (-123.5601786 48.1134045),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53009000700.0
JN1AZ0CP5B,Clark,Battle Ground,WA,98604.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,17.0,329603501,POINT (-122.5256203 45.7875036),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408.0
JN1AZ0CP1B,Clark,Vancouver,WA,98685.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,18.0,239344437,POINT (-122.688741 45.711311),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908.0
JN1AZ0CP1B,Snohomish,Everett,WA,98208.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,44.0,206745850,POINT (-122.2032349 47.8956271),PUGET SOUND ENERGY INC,53061041607.0
JN1AZ0CPXB,Franklin,Pasco,WA,99301.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,9.0,218597088,POINT (-119.1429639 46.2546529),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF FRANKLIN COUNTY,53021020607.0
JN1AZ0CP7B,King,Seattle,WA,98144.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,37.0,3548457,POINT (-122.3016563 47.5858977),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010002.0
JN1AZ0CP3B,King,Bellevue,WA,98006.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,41.0,323878943,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
1G1RD6E45B,King,Bellevue,WA,98004.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,41.0,184935600,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023808.0
JN1AZ0CP0B,King,Seattle,WA,98115.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,213502579,POINT (-122.3008235 47.6862671),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002200.0
JN1AZ0CP6B,Island,Oak Harbor,WA,98277.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,10.0,171307125,POINT (-122.6447164 48.3015146),PUGET SOUND ENERGY INC,53029970602.0
5YJRE1A16B,Island,Camano Island,WA,98282.0,2011,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245.0,109000.0,10.0,124819334,POINT (-122.4842001 48.2013985),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971700.0
JN1AZ0CP4B,Okanogan,Malott,WA,98840.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,12.0,117522219,POINT (-119.6101253 48.3345896),PUD NO 1 OF OKANOGAN COUNTY,53047940200.0
JN1AZ0CP5B,Snohomish,Snohomish,WA,98296.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,44.0,133085256,POINT (-122.121841 47.841036),PUGET SOUND ENERGY INC,53061052122.0
1G1RD6E41B,Pierce,Tacoma,WA,98407.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,27.0,150851515,POINT (-122.50352 47.282006),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060400.0
JN1AZ0CP4B,King,Seattle,WA,98103.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,252425533,POINT (-122.3499053 47.673887),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700.0
JN1AZ0CP4B,King,Bellevue,WA,98005.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,48.0,228030218,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601.0
JN1AZ0CP9B,Clark,Camas,WA,98607.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,18.0,201883111,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400.0
JN1AZ0CP3B,Spokane,Spokane,WA,99218.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,7.0,215745232,POINT (-117.415751 47.759305),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063010505.0
JN1AZ0CP0B,Thurston,Tumwater,WA,98512.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,22.0,146998722,POINT (-122.957046 46.991391),PUGET SOUND ENERGY INC,53067010910.0
JN1AZ0CP9B,Island,Camano Island,WA,98282.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,10.0,475463817,POINT (-122.4842001 48.2013985),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53029971400.0
1G1RD6E42B,Skagit,Mount Vernon,WA,98273.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,40.0,189091318,POINT (-122.3313378 48.4221418),PUGET SOUND ENERGY INC,53057952304.0
JN1AZ0CP7B,Whatcom,Bellingham,WA,98225.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,42.0,148261851,POINT (-122.48838 48.740767),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000600.0
1G1RD6E42B,King,Kent,WA,98032.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,33.0,183817154,POINT (-122.2612577 47.3821912),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029205.0
JN1AZ0CP4B,King,Redmond,WA,98053.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,45.0,213552419,POINT (-122.030684 47.669552),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032315.0
JN1AZ0CP6B,Spokane,Spokane,WA,99208.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,3.0,121389320,POINT (-117.4268937 47.7323627),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063000301.0
JN1AZ0CP6B,Thurston,Olympia,WA,98502.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,22.0,105657023,POINT (-122.943445 47.059252),PUGET SOUND ENERGY INC,53067011100.0
JN1AZ0CP4B,Clark,Vancouver,WA,98684.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,17.0,136582239,POINT (-122.5241377 45.6278995),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319.0
1G1RD6E49B,Kitsap,Silverdale,WA,98383.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,23.0,184891696,POINT (-122.7035285 47.660204),PUGET SOUND ENERGY INC,53035091201.0
JN1AZ0CP8B,Yakima,Zillah,WA,98953.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,15.0,103929164,POINT (-120.2658133 46.4063477),PACIFICORP,53077002202.0
JN1AZ0CP0B,Snohomish,Snohomish,WA,98296.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,44.0,276415373,POINT (-122.121841 47.841036),PUGET SOUND ENERGY INC,53061052008.0
JN1AZ0CP2B,Thurston,Tenino,WA,98589.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,20.0,127246437,POINT (-122.8527509 46.857663),PUGET SOUND ENERGY INC,53067012620.0
JN1AZ0CP4B,King,Seattle,WA,98115.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,133194008,POINT (-122.3008235 47.6862671),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001900.0
JN1AZ0CP2B,King,Auburn,WA,98001.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,30.0,160123827,POINT (-122.2651204 47.3164638),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030404.0
1G1RD6E4XB,Clark,Vancouver,WA,98683.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,17.0,224168976,POINT (-122.515805 45.604689),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041322.0
537LS7D49B,King,Seattle,WA,98107.0,2011,AZURE DYNAMICS,TRANSIT CONNECT ELECTRIC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,56.0,0.0,43.0,145144359,POINT (-122.3788863 47.6702397),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800.0
1G1RD6E41B,Skagit,Anacortes,WA,98221.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,40.0,279769976,POINT (-122.6330168 48.4948674),NO KNOWN ELECTRIC UTILITY SERVICE,53057940600.0
JN1AZ0CP3B,Snohomish,Edmonds,WA,98026.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,21.0,4185800,POINT (-122.338942 47.821454),PUGET SOUND ENERGY INC,53061050101.0
JN1AZ0CP3B,Island,Coupeville,WA,98239.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,10.0,211144069,POINT (-122.6591616 48.1982108),PUGET SOUND ENERGY INC,53029971100.0
1G1RD6E40B,Snohomish,Everett,WA,98203.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,38.0,182280689,POINT (-122.225874 47.945309),PUGET SOUND ENERGY INC,53061041400.0
JN1AZ0CP8B,Pierce,Tacoma,WA,98406.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,27.0,149212528,POINT (-122.498503 47.262687),BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053060906.0
JN1AZ0CP1B,Pierce,Steilacoom,WA,98388.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,28.0,203501805,POINT (-122.597061 47.168637),BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY,53053072109.0
JN1AZ0CP7B,Whatcom,Ferndale,WA,98248.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,42.0,255686749,POINT (-122.6079697 48.8545942),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010600.0
JN1AZ0CPXB,King,Kent,WA,98032.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,33.0,114770134,POINT (-122.2612577 47.3821912),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029102.0
JN1AZ0CP2B,Snohomish,Bothell,WA,98012.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,1.0,205651239,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061051935.0
JN1AZ0CP7B,King,Seattle,WA,98104.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,37.0,122845992,POINT (-122.3276518 47.6018349),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300.0
JN1AZ0CP9B,King,Issaquah,WA,98027.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,5.0,229081240,POINT (-122.0402383 47.5276876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103.0
JN1AZ0CP7B,Thurston,Olympia,WA,98512.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,22.0,252616437,POINT (-122.957046 46.991391),PUGET SOUND ENERGY INC,53067010910.0
1G1RD6E44B,King,Seattle,WA,98102.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,43.0,140172287,POINT (-122.3212726 47.6296532),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007406.0
JN1AZ0CP8B,King,Seattle,WA,98125.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,7464873,POINT (-122.304356 47.715668),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102.0
JN1AZ0CP0B,Pierce,Joint Base Lewis Mcchord,WA,98433.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,28.0,195292331,POINT (-122.577823 47.10632),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072908.0
JN1AZ0CP6B,Thurston,Olympia,WA,98502.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,22.0,268164851,POINT (-122.943445 47.059252),PUGET SOUND ENERGY INC,53067011100.0
JN1AZ0CP3B,Walla Walla,Walla Walla,WA,99362.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,16.0,136226352,POINT (-118.3377489 46.0625736),PACIFICORP,53071920200.0
JN1AZ0CP6B,Kitsap,Bainbridge Island,WA,98110.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,23.0,255692440,POINT (-122.5305071 47.6400595),PUGET SOUND ENERGY INC,53035091002.0
JN1AZ0CP0B,King,Kent,WA,98030.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,47.0,232217639,POINT (-122.1994204 47.3741045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029603.0
JN1AZ0CP4B,Clallam,Sequim,WA,98382.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,24.0,197072060,POINT (-123.1090862 48.0805816),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY,53009002002.0
JN1AZ0CP4B,Clark,Camas,WA,98607.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,18.0,181650472,POINT (-122.4220033 45.6092439),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041500.0
JN1AZ0CP5B,Benton,Richland,WA,99354.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,8.0,154860506,POINT (-119.2905959 46.3041837),BONNEVILLE POWER ADMINISTRATION||CITY OF RICHLAND - (WA),53005010100.0
JN1AZ0CP9B,King,Seattle,WA,98107.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,36.0,4370432,POINT (-122.3788863 47.6702397),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202.0
JN1AZ0CP2B,Clallam,Port Angeles,WA,98362.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,24.0,234452018,POINT (-123.4031294 48.1009483),BONNEVILLE POWER ADMINISTRATION||CITY OF PORT ANGELES - (WA),53009001200.0
JN1AZ0CP9B,Clark,Vancouver,WA,98664.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,49.0,288138665,POINT (-122.575383 45.620105),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041206.0
1G1RD6E46B,Snohomish,Lynnwood,WA,98087.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,21.0,152915892,POINT (-122.27336 47.861417),PUGET SOUND ENERGY INC,53061041703.0
JN1AZ0CP1B,King,Seattle,WA,98124.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,11.0,101502166,POINT (-122.3290696 47.5821821),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300.0
JN1AZ0CP5B,King,Seattle,WA,98122.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,37.0,187783704,POINT (-122.3128637 47.6104992),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008700.0
JN1AZ0CP3B,King,Bellevue,WA,98008.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,48.0,205319712,POINT (-122.1197677 47.6103472),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0
1G1RC6E49B,Thurston,Olympia,WA,98503.0,2011,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35.0,0.0,2.0,119632138,POINT (-122.80665 47.019564),PUGET SOUND ENERGY INC,53067011627.0
JN1AZ0CP5B,Snohomish,Marysville,WA,98271.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,38.0,169582738,POINT (-122.214081 48.102812),BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY,53061053101.0
JN1AZ0CP6B,Pierce,Lakewood,WA,98439.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,28.0,118736012,POINT (-122.5278836 47.1256638),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53053072901.0
JN1AZ0CP5B,Snohomish,Everett,WA,98208.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,44.0,123232007,POINT (-122.2032349 47.8956271),PUGET SOUND ENERGY INC,53061052120.0
JN1AZ0CP9B,Snohomish,Everett,WA,98208.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,38.0,159050510,POINT (-122.2032349 47.8956271),PUGET SOUND ENERGY INC,53061041701.0
JN1AZ0CP3B,King,Seattle,WA,98115.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,46.0,260292007,POINT (-122.3008235 47.6862671),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033004201.0
JN1AZ0CP4B,Kitsap,Bremerton,WA,98311.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73.0,0.0,23.0,194042089,POINT (-122.636245 47.62806),PUGET SOUND ENERGY INC,53035091701.0
